# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.944e+001, 9.540e+000 [nm]
#                      end        1.092e+001, -1.206e+001 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   1.72986112379e-008             -1.23813214657e-008
   1.74147092999e-008             -1.23588684892e-008
   1.75308073619e-008             -1.25892680922e-008
   1.76469054239e-008             -1.21450134131e-008
   1.77630034859e-008             -1.18288255361e-008
   1.78791015479e-008             -1.17666091892e-008
   1.79951996099e-008             -1.17875639256e-008
   1.81112976719e-008             -1.12386918699e-008
   1.82273957339e-008             -1.10143748546e-008
   1.83434937959e-008             -1.10152635333e-008
   1.84595918579e-008             -1.08642393276e-008
   1.85756899199e-008             -1.04304467429e-008
   1.86917879819e-008             -1.03724895719e-008
   1.88078860439e-008             -1.03652852424e-008
   1.89239841059e-008             -1.01339457892e-008
   1.90400821679e-008             -9.76147032827e-009
   1.91561802299e-008             -1.00527237203e-008
   1.92722782919e-008             -1.00014124890e-008
   1.93883763539e-008             -9.76987067562e-009
   1.95044744159e-008             -9.77414008591e-009
   1.96205724779e-008             -1.03115205694e-008
   1.97366705399e-008             -1.02100071330e-008
   1.98527686019e-008             -1.00552720619e-008
   1.99688666639e-008             -1.02001803408e-008
   2.00849647259e-008             -1.07123034936e-008
   2.02010627879e-008             -1.03672393742e-008
   2.03171608499e-008             -1.03032303183e-008
   2.04332589119e-008             -1.07288762425e-008
   2.05493569739e-008             -1.11400570640e-008
   2.06654550359e-008             -1.08226602987e-008
   2.07815530979e-008             -1.10382133387e-008
   2.08976511599e-008             -1.14385761913e-008
   2.10137492219e-008             -1.17253323823e-008
   2.11298472839e-008             -1.13208666594e-008
   2.12459453459e-008             -1.18020339903e-008
   2.13620434079e-008             -1.20216182605e-008
   2.14781414699e-008             -1.20441608646e-008
   2.15942395319e-008             -1.17661917536e-008
   2.17103375939e-008             -1.22309786165e-008
   2.18264356559e-008             -1.21858856549e-008
   2.19425337179e-008             -1.20383753818e-008
   2.20586317799e-008             -1.17752477167e-008
   2.21747298419e-008             -1.21199713129e-008
   2.22908279039e-008             -1.17720975670e-008
   2.24069259659e-008             -1.14889680411e-008
   2.25230240279e-008             -1.14785802230e-008
   2.26391220899e-008             -1.16750379134e-008
   2.27552201519e-008             -1.11165336724e-008
   2.28713182139e-008             -1.09709491541e-008
   2.29874162759e-008             -1.09902263952e-008
   2.31035143379e-008             -1.10516743941e-008
