# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      -2.592e+001, -1.092e+001 [nm]
#                      end        -2.544e+001, -1.032e+001 [nm]
# 
# 
#              Position                              I(r)
# ---------------------             ---------------------
   4.1108057604319e-010             -2.1612648978896e-008
   4.1492245058565e-010             -2.1843934779575e-008
   4.1876432512811e-010             -2.1725989393540e-008
   4.2260619967057e-010             -2.1772688210392e-008
   4.2644807421303e-010             -2.1643735365721e-008
   4.3028994875549e-010             -2.1827651382406e-008
   4.3413182329795e-010             -2.1687911426755e-008
   4.3797369784041e-010             -2.1731972119276e-008
   4.4181557238287e-010             -2.1646270836887e-008
   4.4565744692533e-010             -2.1844480298966e-008
   4.4949932146779e-010             -2.1623610383166e-008
   4.5334119601025e-010             -2.1729887422661e-008
   4.5718307055271e-010             -2.1694419048210e-008
   4.6102494509517e-010             -2.1808358789871e-008
   4.6486681963763e-010             -2.1572214796322e-008
   4.6870869418008e-010             -2.1800632045775e-008
   4.7255056872254e-010             -2.1721505062879e-008
   4.7639244326500e-010             -2.1840510629720e-008
   4.8023431780746e-010             -2.1595630572656e-008
   4.8407619234992e-010             -2.1820733923615e-008
   4.8791806689238e-010             -2.1729951464591e-008
   4.9175994143484e-010             -2.1790638713579e-008
   4.9560181597730e-010             -2.1628266526074e-008
   4.9944369051976e-010             -2.1857080742452e-008
   5.0328556506222e-010             -2.1725705159019e-008
   5.0712743960468e-010             -2.1793842670843e-008
   5.1096931414714e-010             -2.1698437407930e-008
   5.1481118868960e-010             -2.1901676720061e-008
   5.1865306323206e-010             -2.1777052210454e-008
   5.2249493777452e-010             -2.1810607390408e-008
   5.2633681231698e-010             -2.1760666470251e-008
   5.3017868685944e-010             -2.1927259377568e-008
   5.3402056140190e-010             -2.1769755772302e-008
   5.3786243594436e-010             -2.1930347966320e-008
   5.4170431048682e-010             -2.1865084122874e-008
   5.4554618502928e-010             -2.2039206686412e-008
   5.4938805957174e-010             -2.1832724960846e-008
   5.5322993411420e-010             -2.2010945122424e-008
   5.5707180865666e-010             -2.1913076183535e-008
   5.6091368319912e-010             -2.1990269503326e-008
   5.6475555774158e-010             -2.1817934686536e-008
   5.6859743228404e-010             -2.2003587123385e-008
   5.7243930682650e-010             -2.1937680379600e-008
   5.7628118136896e-010             -2.1985285707640e-008
   5.8012305591142e-010             -2.1840213524787e-008
   5.8396493045387e-010             -2.2047998728465e-008
   5.8780680499633e-010             -2.1899607374901e-008
   5.9164867953879e-010             -2.1943911519794e-008
   5.9549055408125e-010             -2.1877669214905e-008
   5.9933242862371e-010             -2.2053850889299e-008
   6.0317430316617e-010             -2.1895706864737e-008
   6.0701617770863e-010             -2.1895507140753e-008
   6.1085805225109e-010             -2.1884847958567e-008
   6.1469992679355e-010             -2.2017025074044e-008
   6.1854180133601e-010             -2.1830804168153e-008
   6.2238367587847e-010             -2.1898744281971e-008
   6.2622555042093e-010             -2.1867914062863e-008
   6.3006742496339e-010             -2.2009618539596e-008
   6.3390929950585e-010             -2.1793975871854e-008
   6.3775117404831e-010             -2.1931923118671e-008
   6.4159304859077e-010             -2.1910622586798e-008
   6.4543492313323e-010             -2.1994016343873e-008
   6.4927679767569e-010             -2.1795993890431e-008
   6.5311867221815e-010             -2.1994692583231e-008
   6.5696054676061e-010             -2.1892774426646e-008
   6.6080242130307e-010             -2.1939675448526e-008
   6.6464429584553e-010             -2.1857954069686e-008
   6.6848617038799e-010             -2.1991007148506e-008
   6.7232804493045e-010             -2.1895986137171e-008
   6.7616991947291e-010             -2.1945745165842e-008
   6.8001179401537e-010             -2.1877853587434e-008
   6.8385366855783e-010             -2.2085567150987e-008
   6.8769554310029e-010             -2.1873246290065e-008
   6.9153741764275e-010             -2.1908438028191e-008
   6.9537929218520e-010             -2.1885921009785e-008
   6.9922116672766e-010             -2.1995729814387e-008
   7.0306304127012e-010             -2.1828230240816e-008
   7.0690491581258e-010             -2.1933131851944e-008
   7.1074679035504e-010             -2.1897030966521e-008
   7.1458866489750e-010             -2.1959055187706e-008
   7.1843053943996e-010             -2.1848757307448e-008
   7.2227241398242e-010             -2.1914308021523e-008
   7.2611428852488e-010             -2.1916054675991e-008
