# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -1.000e-004 V
# Gap voltage range in Volt       -1;1
# Feedback loop enabled           No
# Regulator setpoint              1.000e-009 A
# Pre-amplifier range             0;3.33e-007
# Loop gain                       7.000e+000 %
# Z-axis offset                   -8.000e-010 m
# Parameter mode                  V before Z
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.608e+001, 1.170e+001 [nm]
#                      end        1.800e-001, -1.518e+001 [nm]
# 
# 
#            Position                            I(r)
# -------------------             -------------------
   2.88882164948e-008             -2.93347795748e-009
   2.90443690164e-008             -3.17523841275e-009
   2.92005215380e-008             -3.13086774489e-009
   2.93566740596e-008             -3.09513312348e-009
   2.95128265812e-008             -3.10207880414e-009
   2.96689791028e-008             -3.35949262665e-009
   2.98251316244e-008             -3.30829412768e-009
   2.99812841459e-008             -3.26919924328e-009
   3.01374366675e-008             -3.36392578579e-009
   3.02935891891e-008             -3.60745351920e-009
   3.04497417107e-008             -3.44686628727e-009
   3.06058942323e-008             -3.50546372250e-009
   3.07620467539e-008             -3.60627021663e-009
   3.09181992755e-008             -3.74604103025e-009
   3.10743517971e-008             -3.56400223294e-009
