# Atom Manipulation               
# 
# Sample                          Ag(111)
# Data set                        -
# Creation Comment                
# Gap voltage                     -2.600e+000 V
# Gap voltage range in Volt       -10;10
# Feedback loop enabled           No
# Regulator setpoint              9.901e-012 A
# Pre-amplifier range             0;3.29703e-009
# Loop gain                       7.000e+000 %
# Z-axis offset                   -2.000e-011 m
# Parameter mode                  Z before V
# Raster time                     1.000e-002 seconds
# Channel name and data unit      I(r) [A]
# Manipulation vector: start      1.373e+001, -8.125e+000 [nm]
#                      end        1.421e+001, -7.300e+000 [nm]
# 
# 
#              Position                              I(r)
# ---------------------             ---------------------
   2.0413787207494e-010             -1.3084309519975e-009
   2.0509178736501e-010             -1.3950760134240e-009
   2.0604570265508e-010             -1.3492713301785e-009
   2.0699961794515e-010             -1.2808846423882e-009
   2.0795353323522e-010             -1.3256497316528e-009
   2.0890744852529e-010             -1.4090311188231e-009
   2.0986136381536e-010             -1.3242048524969e-009
   2.1081527910543e-010             -1.4861051059594e-009
   2.1176919439550e-010             -1.7517592776971e-009
   2.1272310968557e-010             -1.6966763692450e-009
   2.1367702497564e-010             -1.5596544686645e-009
   2.1463094026571e-010             -1.6176584232878e-009
   2.1558485555578e-010             -1.7035246136842e-009
